2022-04-11 10:53:42.380 [main] INFO  org.iiitb.App - [POW] - 33.956169186002015 4.75373769899464
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 0.8820878732763959
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [POW] - 21.601812248204254 0.9283511302885128
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 17.3330693062868
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [DIVISION] - 44.49657895676825 94.9349075195878
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 0.46870619163543537
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [LOGBASE10] - 57.03372137921374
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 1.75613170968312
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [TAN] - 8.129321215500429
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - -3.5396317379027713
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [TANH] - 6.4354373840360415
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 0.9999948562602199
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [FACTORIAL] - 72.755878578304
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 6.123445837688608E103
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [POW] - 71.60708055039393 5.1090389022848095
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 2.999453966893465E9
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [FACTORIAL] - 33.87010490237215
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 8.683317618811886E36
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SINH] - 3.0882127553613414
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 10.946125644950182
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [TAN] - 0.29178714455774357
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 0.300360117289598
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [FACTORIAL] - 69.18945741144198
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 1.711224524281413E98
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [POW] - 30.708169902100448 1.3103555716173598
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 88.88561463820784
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [POW] - 95.36474124248187 2.100697148198986
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 14391.112876498051
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SIN] - 5.99198702909892
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - -0.2871002621668703
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [LOG B BASE A] - 52.278200168391415 56.31062542941275
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 1.0187798034730868
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [COSH] - 0.8197349490679195
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 1.3552232629896097
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SUBTRACTION] - 96.46961767434786 9.355298855931078
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 87.11431881841678
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SINH] - 2.5680251030302204
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 6.481679701131972
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SUBTRACTION] - 50.89673313392093 7.257625764013252
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 43.63910736990768
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [DIVISION] - 62.56103832923896 31.470834447456483
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 1.9879052916023088
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [COS] - 8.20625347470366
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - -0.34503102591655743
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [LOGBASE10] - 53.34017984877142
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 1.7270544756807664
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [POW] - 46.7704125613608 1.695542459690359
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 678.4331764822306
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SINH] - 1.8260144275788082
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 3.0240181573114406
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [TAN] - 6.754147279396676
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 0.5091766784510814
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SQUARED] - 0.32880966463468275
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 0.10811579555717254
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SQUARED] - 8.464702406589481
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 71.65118683212175
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [DIVISION] - 14.16413346942269 54.725707563275876
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 0.2588204721345192
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [POW] - 32.78641602195302 9.552653791556372
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 3.0123089572032125E14
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [SQUARED] - 7.936496018168615
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 62.987969046406285
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [ADDITION] - 68.2639869048004 94.55510051137036
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 162.81908741617076
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [TAN] - 4.503844361530287
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 4.725419651409802
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [COSH] - 2.514939807379617
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 6.223366101315449
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [COSH] - 7.778558316575945
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 1194.4144105584435
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [DIVISION] - 16.969498843039066 92.21486745484624
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [RESULT] - 0.18402128974862236
2022-04-14 10:53:42.482 [main] INFO  org.iiitb.App - [FACTORIAL] - 88.73924514852206
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.8548264225739836E134
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 34.83262945061449 22.756576604649474
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.5306621051031777
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SQUARED] - 2.873761248483161
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 8.258503713283497
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SIN] - 8.878398707910781
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.5195970337875889
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SUBTRACTION] - 41.33217354243984 1.8937367354186363
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 39.438436807021205
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SINH] - 0.8105569292265824
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.9022749401362082
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 31.32100735426787 51.65109733663344
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.6063957780051559
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [ADDITION] - 91.82527684126505 29.237160884395518
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 121.06243772566057
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 8.51970006075688 4.897704790300647
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 41.72697579949369
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COSH] - 5.02299231331497
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 75.93581859414388
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOGBASE10] - 22.033283640657185
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.3430792252827988
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [FACTORIAL] - 35.25839602813133
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.0333147966386144E40
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 9.098939308541787 12.666840796152332
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.7183274389384978
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [POW] - 71.71751217828162 7.526535391912543
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 9.256117543417872E13
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 55.25674940384929 17.95172681620535
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 3.078074325082087
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 14.727944493368273 32.61909300892698
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.451512998517084
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SINH] - 1.195387428358592
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.501125604815155
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 92.67117171261609 83.98071352318132
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.103481595057369
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOG B BASE A] - 61.214413355887196 47.16432462945478
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.9366259966297397
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SQRT] - 81.36203629447544
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 9.020090703228846
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SIN] - 2.049712356097303
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.8874949566701773
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 46.102462544951806 89.59616769119575
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.5145584206664914
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COSH] - 7.070960552156938
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 588.6395889817821
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 8.359074941145309 6.469184250220224
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 54.076395955667785
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COS] - 7.1591595959458365
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.6402487450403405
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [POW] - 77.60036576929804 5.167586199999676
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 5.8349068735547695E9
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COS] - 3.0036939797048703
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - -0.9905070354038926
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [TANH] - 7.8143104361178874
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.9999996737082296
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 90.72080506267372 45.599474457194134
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.989514268368084
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [FACTORIAL] - 88.18198271556956
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.8548264225739836E134
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SIN] - 1.4230315228854096
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.9891026311880494
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COS] - 2.7589456831044465
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - -0.9276795678675246
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COSH] - 2.2543754545816483
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 4.817139504074579
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SQRT] - 6.908396271770389
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 2.6283828244322383
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COSH] - 5.156514898088393
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 86.78214647020181
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COS] - 7.812184831849322
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.04178463354296567
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SUBTRACTION] - 76.17003582924565 6.218832006147008
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 69.95120382309864
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [TAN] - 0.07102997116946064
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.07114966754997484
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 44.193605169907826 64.12483630836022
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.6891807872598986
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [TAN] - 0.42864884925029156
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.45698669256161667
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOGBASE10] - 64.93883399544126
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.8125044864166853
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOG B BASE A] - 98.96849814703525 15.623119755336797
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.5982308035549202
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOGBASE10] - 92.07196719954081
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.9641274223388252
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOG B BASE A] - 2.999151302938467 74.15836279225115
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 3.920684488484225
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [ADDITION] - 93.16589063138765 95.42236340657576
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 188.5882540379634
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOG B BASE A] - 32.99680306714612 36.502096240171504
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.0288750434076133
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COSH] - 1.3000524798291924
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.9710033638609614
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SINH] - 6.210599190740216
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 248.99877529831883
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SQUARED] - 8.624298139538306
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 74.37851839964388
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOG B BASE A] - 18.13402252020854 82.17309675934462
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.5214450165719238
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [ADDITION] - 65.29390625011379 34.55558297560742
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 99.84948922572121
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [TANH] - 1.9742409072484768
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.9621617586176021
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 1.1344660423400077 0.2950019855531183
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.3346697350328902
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COSH] - 7.863982658218579
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1300.9312398864563
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOGBASE10] - 63.84220718881418
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.805107893276135
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 24.114877370009236 38.17180017974304
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.631745876706294
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [ADDITION] - 39.24369357351066 80.93030360347831
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 120.17399717698896
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [FACTORIAL] - 40.201195354031526
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 8.159152832478977E47
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [TANH] - 2.5509984632563665
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.987904428602465
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [FACTORIAL] - 67.99534403101399
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 3.647111091818868E94
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SUBTRACTION] - 89.51202089945815 0.9595725345048678
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 88.55244836495328
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOGBASE10] - 90.23130609692689
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.955357243819869
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SQRT] - 5.2569211610966615
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 2.2927976712079636
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SIN] - 8.39715839001984
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.8560710715917503
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SQRT] - 37.27812045755724
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 6.105581090900132
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [TANH] - 0.7466441364104848
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.6331426228892474
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COS] - 8.780284128931905
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - -0.799403972071734
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [FACTORIAL] - 73.293261952795
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 4.4701154615126834E105
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [LOG B BASE A] - 61.45442901669724 90.85382321086745
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 1.0949314902979217
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SINH] - 0.3400624242943784
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.3466547018868957
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [SQRT] - 17.775634310086442
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 4.216116021895798
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [DIVISION] - 4.292774339373196 42.683966927807134
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 0.10057111951739896
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [COSH] - 5.880454427851253
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 178.98733532974657
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 1.4105872276311182 7.042780018462844
2022-04-14 10:53:42.483 [main] INFO  org.iiitb.App - [RESULT] - 9.93445554105934
2022-04-14 10:53:42.484 [main] INFO  org.iiitb.App - [SQUARED] - 0.31046722202664245
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.09638989595294051
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [POW] - 8.662690493258197 3.5758487083790556
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 2253.7438065623955
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [TANH] - 8.304881261414257
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.9999998776787925
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [TANH] - 0.896250516158984
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.7144672734798636
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SINH] - 3.44848804832667
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 15.71050377705612
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SIN] - 2.4496041976779335
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.638069511489482
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SQUARED] - 7.026360984263364
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 49.36974868117842
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [FACTORIAL] - 2.619573338763649
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 2.0
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SQRT] - 17.10151805957044
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 4.135398174247607
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [POW] - 45.728395583624845 4.289436832344778
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 1.322095487429749E7
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SUBTRACTION] - 19.6599867683526 2.4737707165827585
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 17.18621605176984
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [DIVISION] - 82.89636680628935 36.05940950224066
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 2.298883091835942
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SINH] - 3.449244406654967
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 15.722415089788793
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [ADDITION] - 92.94749101816174 30.932297482946915
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 123.87978850110866
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SINH] - 1.4297288644851724
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 1.9690962677806787
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SINH] - 5.4681278191026825
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 118.5059105486785
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [LOGBASE10] - 21.17795595761295
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 1.325884040796577
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SINH] - 3.6259289548185905
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 18.76648688754976
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [LOG B BASE A] - 52.3627297343637 18.535535258172853
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.7376315871504868
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [COS] - 2.0753878686626495
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - -0.48344992784394225
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SINH] - 7.5043298837494845
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 907.9437251056645
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [ADDITION] - 92.43749818145676 90.7959960108833
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 183.23349419234006
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SIN] - 6.732437016249831
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.43429161599754973
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SINH] - 0.7632545551377312
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.8395499200782218
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [LOG B BASE A] - 94.73201789945324 58.753551149279446
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.8950351609633398
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SUBTRACTION] - 1.4485508724157548 2.577734964722999
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - -1.129184092307244
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SINH] - 5.905504931411039
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 183.52489547148758
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SUBTRACTION] - 1.4363913502935088 5.87626737068553
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - -4.4398760203920205
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [MULTIPLICATION] - 0.037297888040954685 5.0956478170322
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.19005690177580212
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [COSH] - 8.333184476474152
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 2079.8215041674175
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [SIN] - 3.107898523358792
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [RESULT] - 0.033687755133264524
2022-04-15 10:53:42.484 [main] INFO  org.iiitb.App - [FACTORIAL] - 64.34968838923479
